player_id,team_id,player_name,team,position,R1,R2,R3,R4,R5,R6,appearance,Total
15982.0,90.0,Dean Marney,Burnley,Midfielder,0.897014515186,1.95163628042,1.639,2.078,0.696,4.49508782511,1872.0,47.0
15944.0,90.0,Michael Kightly,Burnley,Midfielder,0.0241262369894,0.138657919496,0.0,0.0,0.1392,0.0760775813876,133.0,10.0
19556.0,90.0,David Jones,Burnley,Midfielder,0.0356099653797,0.0907010450835,0.0,0.0,0.0,0.0197762558015,87.0,7.0
95508.0,90.0,Fredrik Ulvestad,Burnley,Midfielder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28244.0,90.0,George Boyd,Burnley,Midfielder,2.26558851642,3.12657970351,3.278,1.039,1.392,3.61460957,2999.0,56.0
60586.0,90.0,Johann Berg Gudmundsson,Burnley,Midfielder,2.19315828626,1.09362524474,2.639,2.078,0.5568,1.61636439042,1049.0,42.0
39158.0,90.0,Scott Arfield,Burnley,Midfielder,4.8463556967,2.22895211941,2.439,0.0,0.9744,2.72054099464,2138.0,54.0
73426.0,90.0,Andre Gray,Burnley,Forward,2.39319806282,2.41139675032,13.151,2.078,0.75168,0.405604319738,2313.0,58.0
40399.0,90.0,Sam Vokes,Burnley,Forward,2.81414874671,2.26856866784,13.751,3.117,0.8352,2.0485373849,2176.0,62.0
44699.0,90.0,Ashley Barnes,Burnley,Forward,3.1359160304,1.94121087294,10.034,2.078,0.66816,1.93411820579,1862.0,57.0
37002.0,90.0,Rouwen Hennings,Burnley,Forward,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34654.0,90.0,Lukas Jutkiewicz,Burnley,Forward,0.00621877695529,0.023978437206,0.0,0.0,0.08352,0.0,23.0,5.0
40349.0,8.0,Asmir Begovic,Chelsea,Goalkeeper,0.0295607921741,0.435510204082,0.0,0.0,0.0,0.007753550817,194.0,14.0
60772.0,8.0,Thibaut Courtois,Chelsea,Goalkeeper,0.505213175744,7.56530612245,0.0,0.0,22.71744,0.0545825491771,3370.0,78.0
108132.0,8.0,Jamal Blackman,Chelsea,Goalkeeper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41135.0,8.0,Branislav Ivanovic,Chelsea,Defender,0.637211314864,1.47265306122,0.4,0.0,5.51232,0.991687933206,656.0,40.0
103192.0,8.0,Kurt Zouma,Chelsea,Defender,0.228440513877,0.668979591837,0.0,1.039,0.91872,0.553234644049,298.0,25.0
